event_id,measure,position,variant,channel_mode,sample,source_start_ms,source_end_ms,duration_ms,fade_in_ms,fade_out_ms,timing_rule,timing_note
127,97,3+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-127-alto.mp3,277378.0,281961.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
127,97,3+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-127-tenor-bass.mp3,277378.0,281961.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
128,98,1-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-128-soprano.mp3,278628.0,282794.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
128,98,1-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-128-alto.mp3,278628.0,282794.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
128,98,1-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-128-tenor-bass.mp3,278628.0,282794.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
129,98,2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-129-soprano.mp3,279461.0,283627.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
129,98,2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-129-alto.mp3,279461.0,283627.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
129,98,2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-129-tenor-bass.mp3,279461.0,283627.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
130,98,3-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-130-soprano.mp3,280294.0,284461.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
130,98,3-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-130-alto.mp3,280294.0,284461.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
130,98,3-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-130-tenor-bass.mp3,280294.0,284461.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
131,98,4-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-131-soprano.mp3,281128.0,285294.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
131,98,4-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-131-alto.mp3,281128.0,285294.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
131,98,4-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-131-tenor-bass.mp3,281128.0,285294.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
132,99,1-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-132-soprano.mp3,281961.0,286127.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
132,99,1-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-132-alto.mp3,281961.0,286127.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
132,99,1-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-132-tenor-bass.mp3,281961.0,286127.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
133,99,2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-133-soprano.mp3,282794.0,286961.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
133,99,2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-133-alto.mp3,282794.0,286961.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
133,99,2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-133-tenor-bass.mp3,282794.0,286961.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
134,99,3-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-134-soprano.mp3,283628.0,287794.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
134,99,3-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-134-alto.mp3,283628.0,287794.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
134,99,3-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-134-tenor-bass.mp3,283628.0,287794.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
135,99,4-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-135-soprano.mp3,284461.0,288627.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
135,99,4-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-135-alto.mp3,284461.0,288627.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
135,99,4-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-135-tenor-bass.mp3,284461.0,288627.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
136,100,1-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-136-soprano.mp3,285294.0,289044.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
136,100,1-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-136-alto.mp3,285294.0,289044.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
136,100,1-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-136-tenor-bass.mp3,285294.0,289044.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
137,100,1+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-137-soprano.mp3,285711.0,289461.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
137,100,1+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-137-alto.mp3,285711.0,289461.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
137,100,1+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-137-tenor-bass.mp3,285711.0,289461.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
138,100,2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-138-soprano.mp3,286128.0,290294.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
138,100,2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-138-alto.mp3,286128.0,290294.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
138,100,2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-138-tenor-bass.mp3,286128.0,290294.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
139,100,3-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-139-soprano.mp3,286961.0,291127.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
139,100,3-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-139-alto.mp3,286961.0,291127.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
139,100,3-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-139-tenor-bass.mp3,286961.0,291127.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
140,100,4-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-140-soprano.mp3,287794.0,291961.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
140,100,4-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-140-alto.mp3,287794.0,291961.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
140,100,4-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-140-tenor-bass.mp3,287794.0,291961.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
141,101,1-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-141-soprano.mp3,288628.0,292794.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
141,101,1-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-141-alto.mp3,288628.0,292794.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
141,101,1-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-141-tenor-bass.mp3,288628.0,292794.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
142,101,2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-142-soprano.mp3,289461.0,293627.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
142,101,2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-142-alto.mp3,289461.0,293627.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
142,101,2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-142-tenor-bass.mp3,289461.0,293627.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
143,101,3-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-143-soprano.mp3,290294.0,294044.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
143,101,3-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-143-alto.mp3,290294.0,294044.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
143,101,3-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-143-tenor-bass.mp3,290294.0,294044.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
144,101,3+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-144-soprano.mp3,290711.0,295294.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
144,101,3+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-144-alto.mp3,290711.0,295294.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
144,101,3+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-144-tenor-bass.mp3,290711.0,295294.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
145,102,1-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-145-soprano.mp3,291961.0,296127.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
145,102,1-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-145-alto.mp3,291961.0,296127.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
145,102,1-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-145-tenor-bass.mp3,291961.0,296127.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
146,102,2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-146-soprano.mp3,292794.0,296544.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
146,102,2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-146-alto.mp3,292794.0,296544.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
146,102,2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-146-tenor-bass.mp3,292794.0,296544.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
147,102,2+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-147-soprano.mp3,293211.0,296961.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
147,102,2+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-147-alto.mp3,293211.0,296961.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
147,102,2+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-147-tenor-bass.mp3,293211.0,296961.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
148,102,3-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-148-soprano.mp3,293628.0,297377.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
148,102,3-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-148-alto.mp3,293628.0,297377.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
148,102,3-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-148-tenor-bass.mp3,293628.0,297377.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
149,102,3+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-149-soprano.mp3,294044.0,297794.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
149,102,3+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-149-alto.mp3,294044.0,297794.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
149,102,3+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-149-tenor-bass.mp3,294044.0,297794.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
150,102,4-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-150-soprano.mp3,294461.0,298211.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
150,102,4-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-150-alto.mp3,294461.0,298211.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
150,102,4-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-150-tenor-bass.mp3,294461.0,298211.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
151,102,4+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-151-soprano.mp3,294878.0,299461.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
151,102,4+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-151-alto.mp3,294878.0,299461.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
151,102,4+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-151-tenor-bass.mp3,294878.0,299461.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
152,103,2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-152-soprano.mp3,296128.0,299877.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
152,103,2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-152-alto.mp3,296128.0,299877.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
152,103,2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-152-tenor-bass.mp3,296128.0,299877.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
153,103,2+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-153-soprano.mp3,296544.0,300294.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
153,103,2+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-153-alto.mp3,296544.0,300294.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
153,103,2+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-153-tenor-bass.mp3,296544.0,300294.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
154,103,3-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-154-soprano.mp3,296961.0,300711.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
154,103,3-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-154-alto.mp3,296961.0,300711.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
154,103,3-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-154-tenor-bass.mp3,296961.0,300711.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
155,103,3+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-155-soprano.mp3,297378.0,301961.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
155,103,3+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-155-alto.mp3,297378.0,301961.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
155,103,3+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-155-tenor-bass.mp3,297378.0,301961.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
156,104,1-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-156-soprano.mp3,298628.0,311961.333,13333.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
156,104,1-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-156-alto.mp3,298628.0,311961.333,13333.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
156,104,1-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-156-tenor-bass.mp3,298628.0,311961.333,13333.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
157,107,1-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-157-soprano.mp3,308628.0,326961.333,18333.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
157,107,1-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-157-alto.mp3,308628.0,326961.333,18333.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
157,107,1-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-157-tenor-bass.mp3,308628.0,326961.333,18333.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
158,112,1-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-158-soprano.mp3,323628.0,338627.333,14999.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
158,112,1-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-158-alto.mp3,323628.0,338627.333,14999.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
158,112,1-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-158-tenor-bass.mp3,323628.0,338627.333,14999.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
159,115,3-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-159-soprano.mp3,335294.0,341127.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,measure_contains_aleatoric_instruction
159,115,3-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-159-alto.mp3,335294.0,341127.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,measure_contains_aleatoric_instruction
159,115,3-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-159-tenor-bass.mp3,335294.0,341127.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,measure_contains_aleatoric_instruction
160,116,2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-160-soprano.mp3,337794.0,341961.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
160,116,2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-160-alto.mp3,337794.0,341961.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
160,116,2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-160-tenor-bass.mp3,337794.0,341961.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
161,116,3-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-161-soprano.mp3,338628.0,345294.333,6666.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
161,116,3-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-161-alto.mp3,338628.0,345294.333,6666.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
161,116,3-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-161-tenor-bass.mp3,338628.0,345294.333,6666.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
162,117,3-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-162-soprano.mp3,341961.0,346961.333,5000.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
162,117,3-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-162-alto.mp3,341961.0,346961.333,5000.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
162,117,3-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-162-tenor-bass.mp3,341961.0,346961.333,5000.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
163,118,2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-163-soprano.mp3,343628.0,350294.333,6666.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
163,118,2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-163-alto.mp3,343628.0,350294.333,6666.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
163,118,2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-163-tenor-bass.mp3,343628.0,350294.333,6666.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
164,119,2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-164-soprano.mp3,346961.0,352794.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
164,119,2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-164-alto.mp3,346961.0,352794.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
164,119,2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-164-tenor-bass.mp3,346961.0,352794.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
165,120,2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-165-soprano.mp3,349461.0,353627.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
165,120,2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-165-alto.mp3,349461.0,353627.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
165,120,2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-165-tenor-bass.mp3,349461.0,353627.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
166,120,3-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-166-soprano.mp3,350294.0,354461.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
166,120,3-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-166-alto.mp3,350294.0,354461.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
166,120,3-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-166-tenor-bass.mp3,350294.0,354461.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
167,121,1-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-167-soprano.mp3,351128.0,356961.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
167,121,1-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-167-alto.mp3,351128.0,356961.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
167,121,1-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-167-tenor-bass.mp3,351128.0,356961.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
168,122,1-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-168-soprano.mp3,353628.0,358627.333,4999.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
168,122,1-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-168-alto.mp3,353628.0,358627.333,4999.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
168,122,1-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-168-tenor-bass.mp3,353628.0,358627.333,4999.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
169,122,3-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-169-soprano.mp3,355294.0,361961.333,6667.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
169,122,3-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-169-alto.mp3,355294.0,361961.333,6667.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
169,122,3-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-169-tenor-bass.mp3,355294.0,361961.333,6667.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
